,r,u,phi
51,-0.48743718592964824,0.6337465047836304,0.08076605200767517
52,-0.4773869346733668,0.6395772099494934,0.0828879326581955
53,-0.46733668341708545,0.6452511548995972,0.08505462110042572
54,-0.457286432160804,0.6507686376571655,0.08726542443037033
55,-0.44723618090452255,0.6561310291290283,0.08951923251152039
56,-0.4371859296482412,0.6613390445709229,0.09181467443704605
57,-0.42713567839195976,0.6663942933082581,0.09415065497159958
58,-0.4170854271356784,0.6712971329689026,0.09652574360370636
59,-0.40703517587939697,0.6760496497154236,0.09893826395273209
60,-0.3969849246231155,0.6806527376174927,0.1013866439461708
61,-0.3869346733668342,0.6851075291633606,0.10386883467435837
62,-0.37688442211055273,0.6894153952598572,0.10638292133808136
63,-0.3668341708542714,0.6935783624649048,0.10892656445503235
64,-0.35678391959798994,0.6975975632667542,0.11149746179580688
65,-0.3467336683417085,0.7014742493629456,0.11409320682287216
66,-0.33668341708542715,0.7052103877067566,0.11671099066734314
67,-0.3266331658291457,0.7088075876235962,0.1193477064371109
68,-0.31658291457286436,0.7122674584388733,0.12200067937374115
69,-0.3065326633165829,0.7155919075012207,0.12466644495725632
70,-0.29648241206030146,0.7187820076942444,0.12734182178974152
71,-0.2864321608040201,0.7218403220176697,0.13002291321754456
72,-0.27638190954773867,0.7247684001922607,0.1327061802148819
73,-0.26633165829145733,0.7275681495666504,0.13538765907287598
74,-0.2562814070351759,0.7302411198616028,0.13806313276290894
75,-0.24623115577889443,0.7327893972396851,0.14072851836681366
76,-0.2361809045226131,0.73521488904953,0.14337925612926483
77,-0.22613065326633164,0.737518846988678,0.14601092040538788
78,-0.2160804020100502,0.739704430103302,0.1486186981201172
79,-0.20603015075376885,0.7417724132537842,0.15119774639606476
80,-0.1959798994974874,0.7437252402305603,0.15374325215816498
81,-0.18592964824120606,0.7455644011497498,0.15624983608722687
82,-0.1758793969849246,0.7472919225692749,0.15871275961399078
83,-0.16582914572864316,0.7489100694656372,0.1611264944076538
84,-0.15577889447236182,0.750420093536377,0.16348588466644287
85,-0.14572864321608037,0.7518239617347717,0.16578567028045654
86,-0.13567839195979903,0.7531238794326782,0.1680203378200531
87,-0.12562814070351758,0.7543206810951233,0.1701846420764923
88,-0.11557788944723613,0.7554163932800293,0.17227338254451752
89,-0.10552763819095479,0.756412923336029,0.1742812842130661
90,-0.09547738693467334,0.757311999797821,0.17620301246643066
91,-0.085427135678392,0.7581148743629456,0.17803362011909485
92,-0.07537688442211055,0.7588226795196533,0.17976827919483185
93,-0.0653266331658291,0.7594372630119324,0.18140214681625366
94,-0.055276381909547756,0.7599599361419678,0.18293063342571259
95,-0.045226130653266305,0.7603915333747864,0.18434950709342957
96,-0.035175879396984966,0.7607335448265076,0.18565458059310913
97,-0.025125628140703515,0.7609871029853821,0.18684206902980804
98,-0.015075376884422065,0.7611530423164368,0.18790850043296814
99,-0.005025125628140725,0.7612323760986328,0.18885071575641632
100,0.005025125628140614,0.761225700378418,0.18966592848300934
101,0.015075376884422065,0.7611331343650818,0.19035160541534424
102,0.025125628140703515,0.7609561681747437,0.1909058541059494
103,0.035175879396984966,0.7606942653656006,0.1913270205259323
104,0.045226130653266416,0.7603489756584167,0.19161397218704224
105,0.055276381909547645,0.7599194049835205,0.19176596403121948
106,0.0653266331658291,0.7594060897827148,0.1917828470468521
107,0.07537688442211055,0.7588083744049072,0.19166478514671326
108,0.085427135678392,0.7581261992454529,0.1914125680923462
109,0.09547738693467345,0.7573598027229309,0.19102726876735687
110,0.1055276381909549,0.7565081119537354,0.1905106008052826
111,0.11557788944723613,0.7555708885192871,0.1898646503686905
112,0.12562814070351758,0.7545472383499146,0.1890920102596283
113,0.13567839195979903,0.7534357905387878,0.18819555640220642
114,0.14572864321608048,0.7522360682487488,0.1871788501739502
115,0.15577889447236193,0.7509472370147705,0.18604548275470734
116,0.16582914572864316,0.7495675683021545,0.18479976058006287
117,0.1758793969849246,0.7480953931808472,0.183446004986763
118,0.18592964824120606,0.7465298771858215,0.18198911845684052
119,0.1959798994974875,0.7448692917823792,0.18043400347232819
120,0.20603015075376896,0.7431119680404663,0.17878592014312744
121,0.2160804020100502,0.7412562370300293,0.17705045640468597
122,0.22613065326633164,0.7392999529838562,0.17523306608200073
123,0.2361809045226131,0.7372415065765381,0.17333947122097015
124,0.24623115577889454,0.7350791692733765,0.17137551307678223
125,0.256281407035176,0.7328104376792908,0.16934692859649658
126,0.2663316582914572,0.730434000492096,0.16725963354110718
127,0.27638190954773867,0.727946937084198,0.16511936485767365
128,0.2864321608040201,0.7253481149673462,0.1629318743944168
129,0.29648241206030157,0.7226347923278809,0.16070282459259033
130,0.306532663316583,0.7198049426078796,0.1584375947713852
131,0.31658291457286425,0.7168570160865784,0.15614159405231476
132,0.3266331658291457,0.7137886881828308,0.15382012724876404
133,0.33668341708542715,0.7105976939201355,0.15147800743579865
134,0.3467336683417086,0.707282543182373,0.1491200476884842
135,0.35678391959799005,0.7038409113883972,0.1467508226633072
136,0.3668341708542713,0.7002713680267334,0.1443745493888855
137,0.37688442211055273,0.6965715885162354,0.1419954001903534
138,0.3869346733668342,0.6927402019500732,0.13961714506149292
139,0.39698492462311563,0.6887751221656799,0.13724322617053986
140,0.4070351758793971,0.684675395488739,0.1348770409822464
141,0.4170854271356783,0.6804389953613281,0.13252155482769012
142,0.42713567839195976,0.6760638952255249,0.1301795095205307
143,0.4371859296482412,0.671549916267395,0.12785345315933228
144,0.44723618090452266,0.6668952703475952,0.1255456656217575
145,0.4572864321608041,0.6620984673500061,0.12325815111398697
146,0.46733668341708534,0.6571584343910217,0.12099266052246094
147,0.4773869346733668,0.6520740389823914,0.11875081062316895
148,0.48743718592964824,0.6468443274497986,0.116534024477005
149,0.4974874371859297,0.641468346118927,0.1143433228135109
150,0.5075376884422111,0.6359450221061707,0.11217989772558212
151,0.5175879396984926,0.6302736401557922,0.11004436761140823
152,0.5276381909547738,0.6244534254074097,0.10793739557266235
153,0.5376884422110553,0.6184836626052856,0.10585959255695343
154,0.5477386934673367,0.6123632788658142,0.10381118953227997
155,0.5577889447236182,0.6060919761657715,0.1017923429608345
156,0.5678391959798996,0.5996690392494202,0.09980329126119614
157,0.5778894472361809,0.5930935740470886,0.09784406423568726
158,0.5879396984924623,0.586365282535553,0.09591429680585861
159,0.5979899497487438,0.5794833302497864,0.09401403367519379
160,0.6080402010050252,0.5724477171897888,0.0921429768204689
161,0.6180904522613067,0.5652572512626648,0.09030051529407501
162,0.6281407035175879,0.5579113364219666,0.0884866714477539
163,0.6381909547738693,0.5504096746444702,0.08670072257518768
164,0.6482412060301508,0.542751669883728,0.0849422737956047
165,0.6582914572864322,0.5349368453025818,0.08321069180965424
166,0.6683417085427137,0.5269639492034912,0.08150532841682434
167,0.6783919597989949,0.5188331007957458,0.07982593774795532
168,0.6884422110552764,0.5105429887771606,0.07817152142524719
169,0.6984924623115578,0.5020933151245117,0.07654164731502533
170,0.7085427135678393,0.49348360300064087,0.07493562996387482
171,0.7185929648241207,0.4847124516963959,0.07335283607244492
172,0.728643216080402,0.4757794141769409,0.07179252058267593
173,0.7386934673366834,0.4666838049888611,0.07025407999753952
174,0.7487437185929648,0.45742443203926086,0.06873692572116852
175,0.7587939698492463,0.44800055027008057,0.0672403872013092
176,0.7688442211055277,0.4384116530418396,0.06576375663280487
177,0.778894472361809,0.4286562502384186,0.06430640816688538
178,0.7889447236180904,0.4187338352203369,0.06286779791116714
179,0.7989949748743719,0.40864333510398865,0.06144716963171959
180,0.8090452261306533,0.3983832895755768,0.0600440576672554
181,0.8190954773869348,0.38795343041419983,0.058657802641391754
182,0.829145728643216,0.37735241651535034,0.057287801057100296
183,0.8391959798994975,0.36657950282096863,0.055933721363544464
184,0.8492462311557789,0.3556334674358368,0.054594747722148895
185,0.8592964824120604,0.344513863325119,0.05327055603265762
186,0.8693467336683418,0.3332194983959198,0.0519605353474617
187,0.879396984924623,0.32174959778785706,0.05066418647766113
188,0.8894472361809045,0.3101038932800293,0.049381159245967865
189,0.8994974874371859,0.2982804775238037,0.048110827803611755
190,0.9095477386934674,0.2862803041934967,0.04685291647911072
191,0.9195979899497488,0.2741021513938904,0.04560703784227371
192,0.9296482412060301,0.26174595952033997,0.04437246173620224
193,0.9396984924623115,0.2492114156484604,0.04314911365509033
194,0.949748743718593,0.23649905622005463,0.04193669557571411
195,0.9597989949748744,0.22360877692699432,0.040734484791755676
196,0.9698492462311559,0.2105407416820526,0.039542414247989655
197,0.9798994974874373,0.19729630649089813,0.038360048085451126
198,0.9899497487437185,0.18387649953365326,0.03718714416027069
199,1.0,0.17028246819972992,0.036023467779159546
