-0.9847505024906047, 0.008302018701389358
-0.8791400856418765, 0.024774971598357176
-0.7684610679017734, 0.04989950187887793
-0.667875557109149, 0.06641614961111575
-0.567202656645984, 0.10032334178100122
-0.4663986716770072, 0.16031635060735816
-0.36056978065192635, 0.2202656645984451
-0.25976579568294955, 0.28025867342480115
-0.1534125666346231, 0.4445512540417731
-0.052652276500917417, 0.4958489906493062
0.04771476011535469, 0.4688892772874249
0.1533251769640831, 0.48536223018439184
0.25841125578956614, 0.39749191645547555
0.3583413440531329, 0.2835794809053578
0.458358821987241, 0.18705758979288678
0.5636196801538058, 0.1339683649392649
0.663943021934807, 0.09831337935855977
0.7642663637158087, 0.06265839377785554
0.8697020012234549, 0.04435025779952806
0.9751376387311019, 0.02604212182120058
