,r,u,phi
141,0.4170854271356783,0.46698319911956787,0.33751365542411804
142,0.42713567839195976,0.46568506956100464,0.32859018445014954
143,0.4371859296482412,0.46429312229156494,0.31981027126312256
144,0.44723618090452266,0.46280401945114136,0.3111768662929535
145,0.4572864321608041,0.46121519804000854,0.3026917576789856
146,0.46733668341708534,0.4595234990119934,0.29435718059539795
147,0.4773869346733668,0.4577261209487915,0.2861739993095398
148,0.48743718592964824,0.45581966638565063,0.27814289927482605
149,0.4974874371859297,0.45380085706710815,0.2702643573284149
150,0.5075376884422111,0.4516664743423462,0.26253852248191833
151,0.5175879396984926,0.4494129419326782,0.25496456027030945
152,0.5276381909547738,0.4470368027687073,0.247542142868042
153,0.5376884422110553,0.4445343613624573,0.24027042090892792
154,0.5477386934673367,0.4419020414352417,0.23314793407917023
155,0.5577889447236182,0.4391367435455322,0.2261732667684555
156,0.5678391959798996,0.43623465299606323,0.21934525668621063
157,0.5778894472361809,0.43319272994995117,0.21266165375709534
158,0.5879396984924623,0.43000781536102295,0.2061207890510559
159,0.5979899497487438,0.4266773462295532,0.19972072541713715
160,0.6080402010050252,0.4231981039047241,0.19345930218696594
161,0.6180904522613067,0.41956859827041626,0.18733404576778412
162,0.6281407035175879,0.4157865345478058,0.1813431829214096
163,0.6381909547738693,0.41185033321380615,0.1754835844039917
164,0.6482412060301508,0.40775877237319946,0.16975362598896027
165,0.6582914572864322,0.4035114645957947,0.16415029764175415
166,0.6683417085427137,0.39910784363746643,0.15867148339748383
167,0.6783919597989949,0.394547700881958,0.15331441164016724
168,0.6884422110552764,0.3898312449455261,0.14807668328285217
169,0.6984924623115578,0.38495945930480957,0.14295594394207
170,0.7085427135678393,0.3799327313899994,0.13794942200183868
171,0.7185929648241207,0.37475284934043884,0.1330549716949463
172,0.728643216080402,0.36942052841186523,0.12826970219612122
173,0.7386934673366834,0.3639369010925293,0.12359140068292618
174,0.7487437185929648,0.35830387473106384,0.11901771277189255
175,0.7587939698492463,0.35252225399017334,0.11454615741968155
176,0.7688442211055277,0.34659329056739807,0.11017438769340515
177,0.778894472361809,0.34051811695098877,0.10589981824159622
178,0.7889447236180904,0.3342970907688141,0.10172034800052643
179,0.7989949748743719,0.3279311954975128,0.09763403981924057
180,0.8090452261306533,0.32142019271850586,0.09363807737827301
181,0.8190954773869348,0.3147641718387604,0.08973059803247452
182,0.829145728643216,0.307962566614151,0.08590956777334213
183,0.8391959798994975,0.30101487040519714,0.0821724534034729
184,0.8492462311557789,0.2939195930957794,0.07851771265268326
185,0.8592964824120604,0.28667575120925903,0.07494314014911652
186,0.8693467336683418,0.2792817950248718,0.07144669443368912
187,0.879396984924623,0.2717355787754059,0.0680265724658966
188,0.8894472361809045,0.26403579115867615,0.06468074023723602
189,0.8994974874371859,0.2561802566051483,0.06140751764178276
190,0.9095477386934674,0.24816736578941345,0.05820508673787117
191,0.9195979899497488,0.23999559879302979,0.05507178604602814
192,0.9296482412060301,0.23166349530220032,0.05200551822781563
193,0.9396984924623115,0.22317013144493103,0.04900508373975754
194,0.949748743718593,0.2145143747329712,0.04606866464018822
195,0.9597989949748744,0.2056964635848999,0.0431947261095047
196,0.9698492462311559,0.19671672582626343,0.040381722152233124
197,0.9798994974874373,0.1875758171081543,0.03762799873948097
198,0.9899497487437185,0.1782761514186859,0.034932397305965424
199,1.0,0.1688195765018463,0.03229315206408501
