-0.93272495516125, 0.2375269314502937
-0.8309889341349783, 0.279523073625791
-0.7292867536745213, 0.3148526243358787
-0.6224295270216917, 0.3657262749433169
-0.6224295270216917, 0.3657262749433169
-0.5306651927220218, 0.4433001319782065
-0.42395460852105415, 0.46528521956887103
-0.31731170545171494, 0.4739371242287169
-0.21544032216218634, 0.5425996322658513
-0.11413294830289544, 0.500152282546164
-0.012487168785461744, 0.5243708474805697
0.09402037202062052, 0.5063563862787784
0.19555334965200633, 0.5083529796618198
0.2969735253973447, 0.48812760149349677
0.398393701142683, 0.46790222332517384
0.4997687561336024, 0.43878805653630515
0.6009971686726603, 0.3807853267306628
0.7123890311446011, 0.3249822337029473
0.813628723872263, 0.26920170105244146
0.9149699382973684, 0.2334209427981634
1.0011731396148944, 0.2154516023507912
